0,196381
1,196381
2,196368
3,196355
4,196342
5,196329
6,196316
7,196303
8,196290
9,196277
10,196264
11,210325
12,210325
13,210311
14,210297
15,210283
16,210269
17,210255
18,210241
19,219573
20,219573
21,219558
22,219544
23,219529
24,219515
25,219500
26,219485
27,219471
28,219456
29,219441
30,219427
31,219412
32,219397
33,219383
34,219368
35,219354
36,219339
37,219324
38,219310
39,219295
40,219280
41,219266
42,219251
43,219237
44,219222
45,219207
46,219193
47,219178
48,219164
49,219149
50,219134
51,219120
52,219105
53,219091
54,219076
55,219061
56,219047
57,219032
58,219018
59,219003
60,218988
61,218974
62,218959
63,218945
64,218930
65,218915
66,218901
67,218886
68,218872
69,218857
70,218842
71,218828
72,218813
73,218799
74,218784
75,218769
76,218755
77,218740
78,218726
79,218711
80,218697
81,218682
82,218667
83,218653
84,218638
85,218624
86,218609
87,218594
88,218580
89,218565
90,218551
91,218536
92,218522
93,218507
94,218493
95,218478
96,218463
97,218449
98,218434
99,218420
100,218405
101,218391
102,218376
103,218361
104,218347
105,218332
106,218318
107,218303
108,218289
109,218274
110,218260
111,218245
112,218230
113,218216
114,218201
115,218187
116,218172
117,218158
118,218143
119,218129
120,218114
121,218100
122,218085
123,218070
124,218056
125,218041
126,218027
127,218012
128,217998
129,217983
130,217969
131,217954
132,217940
133,217925
134,217911
135,217896
136,217882
137,217867
138,217853
139,217838
140,217823
141,217809
142,217794
143,217780
144,217765
145,217751
146,217736
147,217722
148,217707
149,217693
150,217678
151,217664
152,217649
153,217635
154,217620
155,217606
156,217591
157,217577
158,217562
159,217548
160,217533
161,217519
162,217504
163,217490
164,217475
165,217461
166,217446
167,217432
168,217417
169,217403
170,217388
171,217374
172,217359
173,217345
174,217330
175,217316
176,217301
177,217287
178,217272
179,217258
180,217243
181,217229
182,217214
183,217200
184,217185
185,217171
186,217157
187,217142
188,217128
189,217113
190,217099
191,217084
192,217070
193,217055
194,217041
195,217026
196,217012
197,216997
198,216983
199,216968
200,216954
201,216939
202,216925
203,216911
204,216896
205,216882
206,216867
207,216853
208,216838
209,216824
210,216809
211,216795
212,216780
213,216766
214,216752
215,216737
216,216723
217,216708
218,216694
219,216679
220,216665
221,216650
222,216636
223,216622
224,216607
225,216593
226,216578
227,216564
228,216549
229,216535
230,216520
231,216506
232,216492
233,216477
234,216463
235,216448
236,216434
237,216419
238,216405
239,216391
240,216376
241,216362
242,216347
243,216333
244,216318
245,216304
246,216290
247,216275
248,216261
249,216246
250,216232
251,216218
252,216203
253,216189
254,216174
255,216160
256,216145
257,216131
258,216117
259,216102
260,216088
261,216073
262,216059
263,216045
264,216030
265,216016
266,216001
267,215987
268,215973
269,215958
270,215944
271,215929
272,215915
273,215901
274,215886
275,215872
276,215857
277,215843
278,215829
279,215814
280,215800
281,215786
282,215771
283,215757
284,215742
285,215728
286,215714
287,215699
288,215685
289,215670
290,215656
291,215642
292,215627
293,215613
294,215599
295,215584
296,215570
297,215555
298,215541
299,215527
300,215512
301,215498
302,215484
303,215469
304,215455
305,215441
306,215426
307,215412
308,215397
309,215383
310,215369
311,215354
312,215340
313,215326
314,215311
315,215297
316,215283
317,215268
318,215254
319,215240
320,215225
321,215211
322,215197
323,215182
324,215168
325,215154
326,215139
327,215125
328,215110
329,215096
330,215082
331,215067
332,215053
333,215039
334,215024
335,215010
336,214996
337,214981
338,214967
339,214953
340,214938
341,214924
342,214910
343,214895
344,214881
345,214867
346,214852
347,214838
348,214824
349,214810
350,214795
351,214781
352,214767
353,214752
354,214738
355,214724
356,214709
357,214695
358,214681
359,214666
360,214652
361,214638
362,214623
363,214609
364,214595
365,214581
366,214566
367,214552
368,214538
369,214523
370,214509
371,214495
372,214480
373,214466
374,214452
375,214438
376,214423
377,214409
378,214395
379,214380
380,214366
381,214352
382,214337
383,214323
384,214309
385,214295
386,214280
387,214266
388,214252
389,214237
390,214223
391,214209
392,214195
393,214180
394,214166
395,214152
396,214138
397,214123
398,214109
399,214095
400,214080
401,214066
402,214052
403,214038
404,214023
405,214009
406,213995
407,213981
408,213966
409,213952
410,213938
411,213923
412,213909
413,213895
414,213881
415,213866
416,213852
417,213838
418,213824
419,213809
420,213795
421,213781
422,213767
423,213752
424,213738
425,213724
426,213710
427,213695
428,213681
429,213667
430,213653
431,213638
432,213624
433,213610
434,213596
435,213581
436,213567
437,213553
438,213539
439,213525
440,213510
441,213496
442,213482
443,213468
444,213453
445,213439
446,213425
447,213411
448,213396
449,213382
450,213368
451,213354
452,213340
453,213325
