0,150000
1,149996
2,149981
3,149957
4,149923
5,149880
6,149827
7,149765
8,149692
9,149611
10,149519
11,149418
12,149308
13,149187
14,149058
15,148918
16,148769
17,148611
18,148443
19,148265
20,148078
21,147882
22,147676
23,147460
24,147235
25,147001
26,146757
27,146503
28,146241
29,145969
30,145687
31,145396
32,145096
33,144787
34,144468
35,144140
36,143803
37,143456
38,143100
39,142736
40,142362
41,141978
42,141586
43,141185
44,140774
45,140355
46,139926
47,139489
48,139042
49,138587
50,138123
51,137650
52,137168
53,136677
54,136178
55,135669
56,135153
57,134627
58,134093
59,133550
60,132999
61,132439
62,131870
63,131294
64,130708
65,130115
66,129513
67,128903
68,128284
69,127657
70,127022
71,126379
72,125728
73,125069
74,124402
75,123727
76,123043
77,122353
78,121654
79,120947
80,120233
81,119511
82,118781
83,118044
84,117299
85,116547
86,115787
87,115020
88,114245
89,113463
90,112674
91,111878
92,111074
93,110264
94,109446
95,108621
96,107790
97,106951
98,106106
99,105254
100,104395
101,103530
102,102658
103,101779
104,100894
105,100002
106,99104
107,98200
108,97290
109,96373
110,95450
111,94521
112,93586
113,92645
114,91698
115,90745
116,89787
117,88823
118,87853
119,86877
120,85896
121,84910
122,83918
123,82921
124,81919
125,80911
126,79898
127,78880
128,77857
129,76829
130,75797
131,74759
132,73717
133,72670
134,71619
135,70562
136,69502
137,68437
138,67368
139,66294
140,65216
141,64135
142,63049
143,61959
144,60865
145,59767
146,58666
147,57561
148,56452
149,55340
150,54224
151,53105
152,51982
153,50856
154,49727
155,48595
156,47460
157,46322
158,45181
159,44037
160,42891
161,41741
162,40589
163,39435
164,38278
165,37119
166,35957
167,34794
168,33628
169,32460
170,31290
171,30118
172,28944
173,27768
174,26591
175,25412
176,24232
177,23050
178,21867
179,20682
180,19497
181,18310
182,17122
183,15933
184,14743
185,13552
186,12360
187,11168
188,9975
189,8781
190,7587
191,6393
192,5198
193,4004
194,2808
195,1613
196,418
197,-777
198,-1972
199,-3166
200,-4361
201,-5555
202,-6748
203,-7941
204,-9134
205,-10325
206,-11516
207,-12706
208,-13896
209,-15084
210,-16271
211,-17457
212,-18641
213,-19825
214,-21007
215,-22187
216,-23366
217,-24544
218,-25720
219,-26894
220,-28066
221,-29236
222,-30404
223,-31570
224,-32734
225,-33896
226,-35056
227,-36213
228,-37368
229,-38520
230,-39670
231,-40817
232,-41961
233,-43102
234,-44241
235,-45376
236,-46509
237,-47638
238,-48765
239,-49888
240,-51008
241,-52124
242,-53237
243,-54346
244,-55452
245,-56554
246,-57652
247,-58747
248,-59837
249,-60924
250,-62007
251,-63085
252,-64160
253,-65230
254,-66296
255,-67357
256,-68414
257,-69467
258,-70515
259,-71558
260,-72596
261,-73630
262,-74659
263,-75683
264,-76702
265,-77716
266,-78725
267,-79729
268,-80728
269,-81721
270,-82709
271,-83691
272,-84668
273,-85640
274,-86605
275,-87565
276,-88520
277,-89468
278,-90411
279,-91348
280,-92279
281,-93204
282,-94122
283,-95035
284,-95941
285,-96841
286,-97735
287,-98622
288,-99503
289,-100378
290,-101246
291,-102107
292,-102961
293,-103809
294,-104650
295,-105485
296,-106312
297,-107133
298,-107946
299,-108752
300,-109552
301,-110344
302,-111129
303,-111907
304,-112677
305,-113441
306,-114196
307,-114945
308,-115686
309,-116419
310,-117145
311,-117863
312,-118573
313,-119276
314,-119971
315,-120658
316,-121338
317,-122009
318,-122673
319,-123329
320,-123976
321,-124616
322,-125247
323,-125871
324,-126486
325,-127093
326,-127692
327,-128282
328,-128864
329,-129438
330,-130003
331,-130560
332,-131109
333,-131649
334,-132180
335,-132703
336,-133217
337,-133723
338,-134220
339,-134708
340,-135188
341,-135659
342,-136121
343,-136574
344,-137019
345,-137454
346,-137881
347,-138299
348,-138707
349,-139107
350,-139498
351,-139880
352,-140253
353,-140617
354,-140971
355,-141317
356,-141653
357,-141980
358,-142299
359,-142607
360,-142907
361,-143198
362,-143479
363,-143751
364,-144014
365,-144267
366,-144511
367,-144746
368,-144971
369,-145188
370,-145394
371,-145592
372,-145780
373,-145958
374,-146128
375,-146288
376,-146438
377,-146579
378,-146710
379,-146833
380,-146945
381,-147048
382,-147142
383,-147226
384,-147301
385,-147367
386,-147422
387,-147469
388,-147506
389,-147533
390,-147551
391,-147560
392,-147559
393,-147548
394,-147528
395,-147499
396,-147460
397,-147412
398,-147354
399,-147287
400,-147210
401,-147124
402,-147028
403,-146923
404,-146809
405,-146685
406,-146552
407,-146409
408,-146257
409,-146096
410,-145925
411,-145745
412,-145556
413,-145357
414,-145149
415,-144932
416,-144705
417,-144469
418,-144224
419,-143970
420,-143707
421,-143434
422,-143152
423,-142861
424,-142561
425,-142252
426,-141934
427,-141606
428,-141270
429,-140925
430,-140571
431,-140207
432,-139835
433,-139454
434,-139064
435,-138665
436,-138257
437,-137841
438,-137416
439,-136982
440,-136539
441,-136087
442,-135627
443,-135159
444,-134681
445,-134195
446,-133701
447,-133198
448,-132687
449,-132167
450,-131639
451,-131103
452,-130558
453,-130005
454,-129443
455,-128874
456,-128296
457,-127710
458,-127116
459,-126514
460,-125904
461,-125287
462,-124661
463,-124027
464,-123385
465,-122736
466,-122079
467,-121414
468,-120742
469,-120062
470,-119374
471,-118679
472,-117976
473,-117266
474,-116548
475,-115823
476,-115091
477,-114352
478,-113605
479,-112852
480,-112091
481,-111323
482,-110548
483,-109766
484,-108978
485,-108182
486,-107380
487,-106571
488,-105755
489,-104933
490,-104104
491,-103269
492,-102427
493,-101578
494,-100724
495,-99863
496,-98996
497,-98122
498,-97243
499,-96358
500,-95466
501,-94569
502,-93665
503,-92756
504,-91841
505,-90921
506,-89995
507,-89063
508,-88126
509,-87183
510,-86235
511,-85281
512,-84322
513,-83358
514,-82389
515,-81415
516,-80436
517,-79452
518,-78463
519,-77469
520,-76470
521,-75467
522,-74459
523,-73447
524,-72430
525,-71408
526,-70382
527,-69352
528,-68318
529,-67280
530,-66237
531,-65191
532,-64140
533,-63086
534,-62028
535,-60966
536,-59900
537,-58831
538,-57758
539,-56682
540,-55603
541,-54520
542,-53433
543,-52344
544,-51252
545,-50156
546,-49058
547,-47956
548,-46852
549,-45745
550,-44636
551,-43524
552,-42409
553,-41292
554,-40172
555,-39050
556,-37926
557,-36800
558,-35671
559,-34541
560,-33409
561,-32274
562,-31138
563,-30001
564,-28861
565,-27720
566,-26578
567,-25434
568,-24288
569,-23142
570,-21994
571,-20845
572,-19695
573,-18544
574,-17392
575,-16239
576,-15086
577,-13932
578,-12777
579,-11622
580,-10466
581,-9310
582,-8153
583,-6997
584,-5840
585,-4683
586,-3526
587,-2369
588,-1212
589,-56
590,1101
591,2256
592,3412
593,4567
594,5721
595,6875
596,8028
597,9180
598,10331
599,11482
600,12631
601,13779
602,14926
603,16072
604,17216
605,18359
606,19501
607,20641
608,21779
609,22916
610,24051
611,25184
612,26315
613,27444
614,28572
615,29697
616,30819
617,31940
618,33058
619,34174
620,35287
621,36398
622,37506
623,38611
624,39714
625,40814
626,41910
627,43004
628,44095
629,45183
630,46267
631,47348
632,48426
633,49501
634,50572
635,51639
636,52703
637,53763
638,54820
639,55873
640,56921
641,57966
642,59007
643,60044
644,61076
645,62105
646,63129
647,64149
648,65164
649,66175
650,67182
651,68183
652,69181
653,70173
654,71161
655,72143
656,73121
657,74094
658,75062
659,76025
660,76983
661,77935
662,78882
663,79824
664,80761
665,81692
666,82617
667,83537
668,84451
669,85360
670,86263
671,87160
672,88051
673,88936
674,89816
675,90689
676,91556
677,92417
678,93272
679,94121
680,94963
681,95799
682,96629
683,97452
684,98269
685,99079
686,99883
687,100679
688,101470
689,102253
690,103030
691,103800
692,104563
693,105319
694,106068
695,106809
696,107544
697,108272
698,108993
699,109706
700,110412
701,111111
702,111802
703,112487
704,113163
705,113832
706,114494
707,115148
